start,end,qps_usage_corr,step,label,p-value,p-value-thres,distance,distance-thres
2022-08-16 00:04:00,2022-08-17 23:58:00,0.9921072957335556,0,0.0,1.0,0.05,1.6432223948954895e-05,0.0052866026139356025
2022-08-15 16:04:00,2022-08-17 15:59:00,0.9931709949570063,96,0.0,0.9900000095367432,0.05,0.00018519853112816873,0.0034205211101592066
2022-08-15 08:04:00,2022-08-17 07:59:00,0.9935091049765392,192,0.0,0.7900000214576721,0.05,0.000565430996197392,0.00391365615252352
2022-08-15 00:04:00,2022-08-16 23:58:00,0.9942603761231827,288,0.0,0.800000011920929,0.05,0.0006149459819231493,0.0037890631575949636
2022-08-14 16:04:00,2022-08-16 15:59:00,0.9935575519910195,384,0.0,0.9200000166893005,0.05,0.0002115241306930729,0.002961009213550594
2022-08-14 08:04:00,2022-08-16 07:59:00,0.9937585467899512,480,0.0,0.6299999952316284,0.05,0.0007265023514805549,0.003440382683618263
2022-08-14 00:04:00,2022-08-15 23:58:00,0.9940879157009191,576,0.0,0.3700000047683716,0.05,0.001447503250353209,0.003272706284100613
2022-08-13 16:04:00,2022-08-15 15:59:00,0.9938673652232016,672,0.0,0.6499999761581421,0.05,0.0008849655656390444,0.002849765594474781
2022-08-13 08:04:00,2022-08-15 07:59:00,0.9938523824641158,768,0.0,0.23000000417232513,0.05,0.0026221945496553243,0.004466030829546465
2022-08-13 00:04:00,2022-08-14 23:58:00,0.99365118435127,864,0.0,0.10999999940395355,0.05,0.0026090278626308373,0.0033873533804322582
2022-08-12 16:04:00,2022-08-14 15:59:00,0.993850775015977,960,0.0,0.27000001072883606,0.05,0.0017375918011672607,0.003323674002792442
2022-08-12 08:04:00,2022-08-14 07:59:00,0.9938282222446473,1056,0.0,0.3499999940395355,0.05,0.001402044707836936,0.0034469129064772096
2022-08-12 00:04:00,2022-08-13 23:58:00,0.9937572223554639,1152,0.0,0.36000001430511475,0.05,0.001386837307561665,0.003752779477230157
2022-08-11 16:04:00,2022-08-13 15:59:00,0.9941630148831084,1248,0.0,0.6200000047683716,0.05,0.0009032259740422905,0.0036345365381387743
2022-08-11 08:04:00,2022-08-13 07:59:00,0.9941135037059523,1344,0.0,0.8199999928474426,0.05,0.000579689673189091,0.0032274551081446024
2022-08-11 00:04:00,2022-08-12 23:58:00,0.9940497542040946,1440,0.0,0.7400000095367432,0.05,0.0005937277660842648,0.0035148141688391135
2022-08-10 16:04:00,2022-08-12 15:59:00,0.9940548639012906,1536,0.0,0.8299999833106995,0.05,0.0005396344446105352,0.003831611100169404
2022-08-10 08:04:00,2022-08-12 07:59:00,0.9938927582007,1632,0.0,0.9300000071525574,0.05,0.0003321978975335715,0.003980837143361652
2022-08-10 00:04:00,2022-08-11 23:58:00,0.9940430949324641,1728,0.0,0.9800000190734863,0.05,0.00024865816310731397,0.004080749417568226
2022-08-09 16:04:00,2022-08-11 15:59:00,0.9849934527848986,1824,0.0,0.5199999809265137,0.05,0.0014607806605596656,0.004269474194898499
2022-08-09 08:04:00,2022-08-11 07:59:00,0.9850160662415269,1920,1.0,0.03999999910593033,0.05,0.004228384630189825,0.003952241632096025
2022-08-09 00:04:00,2022-08-10 23:58:00,0.9864154727179775,2016,0.0,0.05000000074505806,0.05,0.004286668884950086,0.004146175297991307
2022-08-08 16:04:00,2022-08-10 15:59:00,0.9856176918329979,2112,1.0,0.0,0.05,0.011800120226720424,0.003005127096592297
2022-08-08 08:04:00,2022-08-10 07:59:00,0.9897004927324538,2208,1.0,0.0,0.05,0.017952716322111012,0.003602014967759569
2022-08-08 00:04:00,2022-08-09 23:58:00,0.9914732623285316,2304,1.0,0.0,0.05,0.018710209040733616,0.004126702535731777
2022-08-07 16:04:00,2022-08-09 15:59:00,0.9912904167521058,2400,,,,,
2022-08-07 08:04:00,2022-08-09 07:59:00,0.9916747492725461,2496,,,,,
2022-08-07 00:04:00,2022-08-08 23:58:00,0.9915326741299633,2592,,,,,
2022-08-06 16:04:00,2022-08-08 15:59:00,0.991065454426396,2688,,,,,
2022-08-06 08:04:00,2022-08-08 07:59:00,0.9915261336320933,2784,,,,,
2022-08-06 00:04:00,2022-08-07 23:58:00,0.9917595251010721,2880,,,,,
2022-08-05 16:04:00,2022-08-07 15:59:00,0.9918890573195583,2976,,,,,
2022-08-05 08:04:00,2022-08-07 07:59:00,0.9914748451865781,3072,,,,,
2022-08-05 00:04:00,2022-08-06 23:58:00,0.9919952050404645,3168,,,,,
2022-08-04 16:04:00,2022-08-06 15:59:00,0.9926055631176681,3264,,,,,
2022-08-04 08:04:00,2022-08-06 07:59:00,0.9921132305276837,3360,,,,,
2022-08-04 00:04:00,2022-08-05 23:58:00,0.9922098891438315,3456,,,,,
2022-08-03 16:04:00,2022-08-05 15:59:00,0.9920020498496115,3552,,,,,
2022-08-03 08:04:00,2022-08-05 07:59:00,0.9917956644661693,3648,,,,,
2022-08-03 00:04:00,2022-08-04 23:58:00,0.9913886114167206,3744,,,,,
2022-08-02 16:04:00,2022-08-04 15:59:00,0.9908009365260502,3840,,,,,
2022-08-02 08:04:00,2022-08-04 07:59:00,0.9908985362787622,3936,,,,,
2022-08-02 00:04:00,2022-08-03 23:58:00,0.9909320170886584,4032,,,,,
2022-08-01 16:04:00,2022-08-03 15:59:00,0.9907443122719399,4128,,,,,
2022-08-01 08:04:00,2022-08-03 07:59:00,0.9909076458713673,4224,,,,,
2022-08-01 00:04:00,2022-08-02 23:58:00,0.9916794367019319,4320,,,,,
